pageTitle,pageContent
BM318 - Nöral Sistemlere Giriş - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş, Yapay sinir ağları (YSA) nedir? 




2
YSA’nın genel özellikleri, YSA’nın üstünlükleri, McCulloh-Pitts nöron modeli, 




3
Algılayıcı ve doğrusal uyarlanır eleman (DUE)




4
YSA’da katman ve YSA mimarileri, algılayıcı hücre modeli ve aktivasyon fonksiyonları




5
YSA eğitimi/öğrenmesi ve yöntemleri




6
Geriye yayılım algoritmasının türetimi




7
MLP için ileri ve geri hesap




8
Arasınav, MLP için ileri ve geri hesap örneği 




9
YSA eğitimi için sayısal örnek 




11
Momentumlu geriye yayılım algoritması




12
Esnek geriye  yayılım algoritması




13
Delta-bar-delta algoritması




14
YSA ile sistem tanıma ve denetim








"
BM320 - Mobil Programlama - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Android Temelleri




2
Android Temelleri GUI




3
Android İşetim Sistemi GUI




4
Android İşetim Sistemi GUI (Data)




5
Android İşetim Sistemi GUI (List)




6
Android İşetim Sistemi GUI (MAP)




7
Android İşetim Sistemi GUI (FORM)




8
Sınav




9
Android Servis uygulamaları




10
Android Sensor Uygulamaları




11
Android Native Development Kit (NDK) ile çalışmak




12
Mobil web development




13
Google Play Yönetimi




14
Uygulama Kontrol








"
BM321 - Bilg. Sistem Mod. ve Benzetim - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Sistem Dinamiği ve Modellemeye Giriş

Ders



2
Kompleks Sayılar ve Laplace Dönüşümü

Ders



3
Mekanik Sistemlerin Modellenmesi

Ders



4
Transfer Fonksiyonlar ve Blok Diyagramlar

Ders



5
Elektrik ve Elektromekanik Sistemlerin Modellenmesi

Ders



6
Sistemlerin Durum Uzay Modellerinin Formülasyonu

Ders



7
Sistemlerin Durum Uzay Modellerinin Formülasyonu-devam

Ders



8
Sınav

Ders



9
Akışkan ve Isıl Sistemlerin Modellenmesi

Ders



10
Dinamik Sistemlerin Benzetimi: Matlab/Simulink

Ders



11
Dinamik Sistemlerin Zaman Tanım Bölgesi Analizi

Ders



12
Dinamik Sistemlerin Zaman Tanım Bölgesi Analizi-devam

Ders



13
Dinamik Sistemlerin Frekans Tanım Bölgesi Analizi

Ders



14
Dinamik Sistemlerin Frekans Tanım Bölgesi Analizi-devam

Ders







"
BM323 - Bilgisayar Destekli Devre Tasarımı - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş, Elektronik devre çizim teknikleri semboller, çizgiler, elemanların kullanılması




2
Çizim örnekleri devrelerin çiziminde kullanılan teknikler, semboller, bağlantılar




3
Elektronik tabanlı devre tasarım ve benzetim programlarının incelenmesi




4
Multisim Programının incelenmesi. Multisim Uygulamaları, devre tasarımları, benzetimler ve analizler








"
BM324 - Web Uygulama Çatısı - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Web Uygulaması Nedir? Html, CSS Kavramları 




2
Visual Studio Geliştinme Ortamı, Asp.Net Geliştirme Yapısı, MVC Mimarisi 




3
MVC Frameworke Giriş 




4
Temel Web Nesneleri 




5
Razor Sözdizimi 




6
Model, View, Controller Kavramları 




7
Url Yönlendirme, Urlmapping Alt Yapısı




8
Asp .Net MVC ile Veri Tabanı Uygulaması Geliştirme 




9
Asp .Net MVC Uygulamalarında Oturum ve Yetkilendirme




10
MVC Uygulamasında Ajax Kullanmak 




11
Filtreleri Kullanmak 




12
Web Api Geliştirmek




13
Http Module Kavramı




14
Web Uygulamalarını Yayınlamak








"
BM325 - Bilimsel Araştırma ve Yazma Teknikleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Genel Bakış--Kelime İşlemciler ve LaTeX, İlk LaTeX Dökümanımız, Hatalar,  Bir LaTeX Dökümanının Yapısı,Ortamlar ve Komutlar,İlgi Çeken Semboller.   




2
Metni Dizme -- Paketler, Metni Düzenleme ve Konumlama, Metin Hizalama, Font Boyutları, Dökümanın Birimleri, Boşluklar, Metin Etrafında Kutular.




3
Listeler ve Tablolar--Listeler, Tablolar.




4
Matematiksel Yazım--Genel Bakış, Matematikle Çalışma, Semboller, Çok Satırlı Matematik.




5
Bir Dökümanın Yapısı--Döküman Ayarları, Daha Fazla Başlık Düzenlemesi.




6
Sayaçlar, Teoremler, Çapraz referanslar ve Listeler--Sayaçlar, Teorem-Ortamlar Benzeri, Çapraz Referanslama, Listeleri Düzenlemek Hakkında Daha Fazla Şey.




7
Grafikler ve Yüzen Nesneler--Bir Dökümanda İçerilen Grafikler, Yüzen Nesneler.




8
BibTeX--BibTeX,  biblatex Paketi./ARA SINAV




9
hyperref paketini kullanma--hyperref kullanma.




10
LaTeX ile Sunumlar--beamer ile çalışma, powerdot ile Çalışma, Genel Olarak LaTeX Sunumları




11
Yabancı Diller, Kolonlar ve Bölüm Başlıkları--babel paketi, Kolonlar, Bölüm Başlıkları.




12
Verbatim Metin--Verbatim Metin, Renk. Proje ve Bitirme çalışması yazım kuralları.




13
Fontlar-- Font Karakteristikleri, Metinde Fontları Kullanma, Matematikte Fontlar, Font Desteği.




14
LaTeX kullanılarak veri çizimi--Çizgi Grafikleri, Çubuk Grafikleri.








"
BM326 - Gömülü Sistemlere Giriş - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Gömülü Sistemlere Genel Bakış




2
Gömülü Sistemlerin Temel Yapısı




3
Gömülü Sistemlerin Donanım Yapıları




4
Arduino Kartları ve Atmel İşlemciler




5
Arduino Programlama




6
Arduino Programlama ve Arduino IDE




7
Veri Giriş-Çıkış Elemanları




8
Dijital Portların Kullanımı




9
Kesme ve Zamanlayıcı Birimleri ve Uygulamaları




10
ADC, DAC ve PWM Birimleri ve Uygulamaları




11
I2C, SPI, UART Seri Haberleşme Birimleri




12
One Wire, IR, Bluetooth Haberleşme Birimleri 




13
Motor Kontrol Uygulamaları




14
Sensör Uygulamaları








"
BM327 - Proje Yönetimi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Bilişim Teknolojilerinde Proje Yönetimi




2
Proje Yönetimi Süreç Grupları




3
Proje Entegrasyon Yönetimi




4
Proje Kapsam Yönetimi




5
Proje Zaman Yönetimi




6
Proje Maliyet Yönetimi




7
Proje Kalite Yönetimi




8
Proje İnsan Kaynakları Yönetimi




9
Proje İletişim Yönetimi




10
Proje Risk Yönetimi




11
Proje Tedarik Yönetimi




12
Proje Yönetimi ve Planlama Çalışması




12
Proje Yönetimi ve Planlama Çalışması




12
Proje Yönetimi ve Planlama Çalışması








"
BM403 - Yapay Zeka - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM405 - Bulanık Mantık - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş 




2
Bulanık Kümeler




3
Üyelik Fonksiyonları




4
Bulanık İlişki, Bulanık Kural ve Bulanık Mantık




5
Bulanık Modeller ve Bulanık Sistem Öbek Yapısı 




6
Mamdani Bulanık Sistem Modeli




7
Durulama Yöntemleri ve Mamdani Sistem Örneği




8
Sugeno Bulanık Modeli ve Örnekleri




9
Arasınav




10
Tsukamoto Bulanık Modeli ve Örneği




11
Bulanık Kural Tabanlı Sistem Örnekleri-1




12
Bulanık Kural Tabanlı Sistem Örnekleri-2




13
Matlab Ortamında Bulanık Sistem Benzetimi




14
Benzetim Örnekleri








"
BM409 - Görüntü İşleme - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Görüntü işleme ile ilgili temel kavramlar




2
Örnekleme ve nicemleme




3
Sayısal görüntülerin gösterimi




4
Çözünürlük, görüntü büyütme ve küçültme.




5
Komşuluk, bitişiklik, bağlanabilirlik, bölgeler, sınırlar, uzaklık ölçütleri

Ders



6
Görüntü üzerinde gezinme




7
Basit görüntü işleme algoritmaları.




8
Basit süzgeçler ve uygulamaları




9
Renk modelleri. Görüntü dosya formatları




10
Görüntü filtreleme	




11
Kenar bulma




12
Korelasyon ve iki boyutlu dönüşümler




13
Bölütleme

Ders



14
Özellik Çıkarma ve Sınıflandırma








"
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
BM400 - Bitirme Çalışması - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Bitirme çalışması konusu araştırması




2
Bitirme çalışması konusu hakkında literatür araştırması




3
Fizilibite raporunun hazırlanması




4
Uygulama detaylarının ve modüllerin belirlenmesi




5
Bitirme çalışmasının gerçeklenmesi




5
Bitirme çalışmasının gerçeklenmesi




7
1. Gelişme raporunun teslimi




8
1. Bitirme çalışması toplantısı




5
Bitirme çalışmasının gerçeklenmesi




5
Bitirme çalışmasının gerçeklenmesi




5
Bitirme çalışmasının gerçeklenmesi




12
2. Gelişme raporunun teslimi




13
2. Bitirme çalışması toplantısı




14
Bitirme çalışmasının sunumu








"
BMSTJ2 - Staj II - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM322 - Yöneylem Araştırması - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM402 - Veri Madenciliği - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Veri Madenciliğine Giriş




2
Veri Mad. Uygulama Alanları ve örnekler




3
Veri Ambarları ve Olap




4
Veri Madenciliği Süreci




5
Veri Madenciliği Yöntemler Sınıflandırma, Kümeleme, Birliktelik Kuraları




6
V.M. Karar Ağaçları ve Sınıflandırma




7
Uygulama Örnekleri




8
Veri Madenciliği Sınıflandırma ve Regresyon Ağaçları




7
Uygulama Örnekleri




10
Kümeleme Analizi




11
Kümeleme Yöntemleri




7
Uygulama Örnekleri




13
Genetik Algoritmalar / Uygulama Programları




14
Metin Madenciliği ve Web Madenciliği








"
BM404 - Sezgisel Optimizasyon - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş, dersin tanıtımı, optimizasyon kavramı




2
Klasik ve sezgisel optimizasyon, sezgisel yaklaşımın özellikleri ve esin kaynakları




3
Sezgisel algoritmaların genel yapısı, Matlab'da kodlama üzerine bazı hatırlatmalar




5
Genetik algoritma ile fonksiyon optimizasyonu benzetimi




4
Genetik algoritma ve Matlab kodu




10
Parçacık sürüsü optimizasyon algoritması ile fonksiyon optimizasyonu benzetimi 




9
Parçacık sürüsü optimizasyon  algoritması ve Matlab kodu




8
Arasınav

Sınıf Dışı Çalışma



7
Farksal gelişim algoritması ile fonksiyon optimizasyonu benzetimi




6
Farksal gelişim algoritması ve Matlab kodu




12
Yapay arı koloni algoritması ile fonksiyon optimizasyonu benzetimi 




11
Yapay arı koloni algoritması ve Matlab kodu




13
Bir mühendislik problemi üzerinde çalışma-1




14
Bir mühendislik problemi üzerinde çalışma-2








"
BM406 - Derleyiciler - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Ders Tanıtımı ve Temel Kavramlar

Ders



2
Derlemeye Giriş, Derlemenin Aşamaları

Ders



3
Tek geçişli basit bir derleyici ile derleme işlevlerinin açıklanması

Ders



4
Sözlüksel Analiz, Andaç üretimi

Ders



5
BNF ve CFG ile Programlama Dili Tanımları

Ders



6
Sözdizim Analizi, Ayrıştırma Ağacı

Ders



7
Anlamsal Analiz

Ders



8
Uygulama Örnekleri

Ders



8
Uygulama Örnekleri

Ders



10
Aradüzey kod gösterimi

Ders



11
Aradüzey kod üretimi

Ders



12
Hedef Kod Üretimi

Ders



13
Makineden Bağımsız Kod Optimizasyonu

Ders



14
Komut Seviyesi Paralel İşlem

Ders







"
BM407 - İleri Bilgisayar Mimarisi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM408 - Kablosuz Ağ Teknolojileri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM410 - Oyun Programlama - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Oyun Programlamaya Giriş




2
Oyun Motorları




3
Oyun Motoru Mimarisi




4
Unity Çalışma Ortamı




5
Unity Bileşenleri Kullanımı, Script Oluşturma




6
Unity'de C# Scripti ile Değişken, Nesne ve Fonksiyon Kullanımı




7
Unity'de Nesne Oluşturma ve Çarpışma Kontrolü




8
Unity: Işık, Efekt, Ses, Rüzgar Oluşturmak




9
Unity: Dışarıdan Nesne Ekleme, Prefab Oluşturma




10
Unity: 2 Boyutlu Oyun Tasarımı




10
Unity: 2 Boyutlu Oyun Tasarımı




13
Unity: 3 Boyutlu Oyun Tasarımı




13
Unity: 3 Boyutlu Oyun Tasarımı








"
BM411 - İleri Bilgisayar Grafikleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Işık ve nesne etkileşimi




2
Geometrik nesne gösterimi




3
çok çözünürlüklü modelleme




4
Deformasyon Modelleme




5
Bilgisayar animasyonu




5
Bilgisayar animasyonu




7
fiziksel tabanlı modelleme




8
Doku ve çevre haritalama




9
Işın izleme




9
Işın izleme




11
Genel aydınlatma




11
Genel aydınlatma




13
Gelişmiş gerçek zamanlı render 




13
Gelişmiş gerçek zamanlı render 








"
BM412 - Çoklu Ortam Sistemleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Çoklu-Ortam sistemlerine ve uygulamalarına giriş 

Ders



1
Çoklu-Ortam sistemlerine ve uygulamalarına giriş 

Ders



3
Dağınık Çoklu-Ortam sistem uygulamaları ve servisleri

Ders



3
Dağınık Çoklu-Ortam sistem uygulamaları ve servisleri

Ders



5
Çoklu-Ortam sayısal ses bilgisinin işlenmesi- sayısallaşma ve kodlama

Ders



6
Çoklu-Ortam sayısal ses bilgisinin işlenmesi- psikolojik ve akustik temeller

Ders



7
Çoklu-Ortam sayısal ses bilgisinin işlenmesi-müzik uygulaması (MIDI)

Ders



8
Çoklu-Ortam sayısal ses bilgisinin işlenmesi-müzik uygulaması (MIDI), Ara Sınav

Ders



9
Çoklu-Ortam sayısal video bilgisinin işlenmesi-yöntembilimi

Ders



10
Çoklu-Ortam sayısal video bilgisinin işlenmesi-MPEG2 standardı

Ders



11
Çoklu-Ortam işletim sistemi ve incelenmesi

Ders



12
Çoklu-Ortam iletişim sistemleri ve incelenmesi

Ders



13
Çoklu-Ortam sistem örnekleri-masaüstü video-telefon (px64)

Ders



14
Proje sunumları

Öğrenci Topluluğu Faaliyetleri / Projeleri







"
BM413 - İleri Bilgisayar Ağları - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Simülasyon yazılımı tanıtımı




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması








"
BM414 - Ağ Güvenliği - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM415 - Gömülü Sistemler - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Gömülü sistemlerin tarihsel gelişimi ve kullanım alanları




2
Gömülü sistemlerin yazılım ve donanım özellikleri




3
ARM tabanlı işlemciler ve 32-bit ARM mimarisi ile programlamaya giriş




4
Kesmeler ve zamanlayıcılar




5
ADC, DAC ve PWM çevrebirimleri




6
SPI, I2C, UART/USART protokolleri




7
Sensörlerin yapısı ve uygulama örnekleri




8
Ara Sınav, PWM ve motorlar




9
PWM ile motor kontrolü




10
Gömülü sistemlerle uygulama geliştirme




11
Uygulama geliştirme-1




12
Uygulama Geliştirme-2




13
Uygulama geliştirme-3




14
Dönem sonu uygulama sunumları








"
BM417 - Mikroişlemci Uygulamaları - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Mikrodenetleyicilere giriş




2
Çevrebirimlerinin tanıtılması ve saklayıcılar




3
İşlemci mimarileri ve ARM mimarisi ile komut yazımı




4
Zamanlayıcılar




5
Kesmeler kavramı ve kesmelerin kullanımı




6
Darbe genişlik modülasyonu (PWM)




7
Analog-dijital dönüştürücüler (ADC) ve dijital-analog dönüştürücüler (DAC)




8
Ara Sınav, mikrodenetleyici kit tanıtımı




9
Haberleşme protokolleri-1




10
Haberleşme protokolleri-2




11
Uygulama geliştirme-1




12
Uygulama geliştirme-2




13
Uygulama geliştirme-3




14
Dönem sonu uygulama sunumları








"
BM419 - Robotik Sistemlere Giriş - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Robotiğe giriş, tarihsel gelişim ve temel kavramlar	

Ders



2
Kinematik, görev tanımları, dönüşümler

Ders



3
Kinematik, dönüşüm denklemleri, dönüş temsilleri

Ders



4
Kinematik, uzuv tanımlaması, düzlem atama, düz kinematik	

Ders



5
Düz kinematik

Ders



6
Jacobian, hızlar

Ders



7
Jacobian

Ders



8
Jacobian, statik kuvvetler	

Ders



9
Dinamik, Newton-Euler eşitlikleri

Ders



10
Dinamik, Lagrange eşitlikleri

Ders



11
Dinamik

Ders



12
Kontrol

Ders
Laboratuar



12
Kontrol

Ders
Laboratuar



14
Endüstriyel robotik uygulamaları	

Ders
Laboratuar







"
BM421 - Makine Öğrenmesi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Hızlı Python Kursu

Ders
Laboratuar



2
Makine Öğrenmesine Giriş

Ders
Laboratuar



3
Veri Önişleme

Ders
Laboratuar



4
Doğrusal Regresyon

Ders
Laboratuar



5
Lojistik Regresyon

Ders
Laboratuar



6
Özellik çıkarma

Ders
Laboratuar



7
Karar Ağaçları ve K-En Yakın Komşu

Ders
Laboratuar



8
Destek Vektör Makineleri (SVM)

Ders
Laboratuar



9
Doğrusal Olmayan Regresyon ve Sınıflandırma Modelleri

Ders
Laboratuar



10
Kümeleme Yöntemleri

Ders
Laboratuar



11
Boyut Azaltma

Ders
Laboratuar



12
Model Değerlendirme ve Seçimi

Ders
Laboratuar



13
Ensemble Modelleri

Ders
Laboratuar



14
Regresyon ve Sınıflandırma Modellerinin Gelişmiş Konuları

Ders
Laboratuar







"
BM423 - Gömülü İşletim Sistemleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Gömülü sistemler hakkında bilgilendirme




2
Gömülü işletim sistemleri özellikleri




3
İşletim sistemleri simülasyonu




4
İşletim sistemleri uygulama




5
 İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama








"
Hata - Eğitim Bilgi Sistemi,
PFE202 - Eğitime Giriş (Pedagojik Formasyon) - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
BM322 - Yöneylem Araştırması - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM402 - Veri Madenciliği - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Veri Madenciliğine Giriş




2
Veri Mad. Uygulama Alanları ve örnekler




3
Veri Ambarları ve Olap




4
Veri Madenciliği Süreci




5
Veri Madenciliği Yöntemler Sınıflandırma, Kümeleme, Birliktelik Kuraları




6
V.M. Karar Ağaçları ve Sınıflandırma




7
Uygulama Örnekleri




8
Veri Madenciliği Sınıflandırma ve Regresyon Ağaçları




7
Uygulama Örnekleri




10
Kümeleme Analizi




11
Kümeleme Yöntemleri




7
Uygulama Örnekleri




13
Genetik Algoritmalar / Uygulama Programları




14
Metin Madenciliği ve Web Madenciliği








"
BM404 - Sezgisel Optimizasyon - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Giriş, dersin tanıtımı, optimizasyon kavramı




2
Klasik ve sezgisel optimizasyon, sezgisel yaklaşımın özellikleri ve esin kaynakları




3
Sezgisel algoritmaların genel yapısı, Matlab'da kodlama üzerine bazı hatırlatmalar




5
Genetik algoritma ile fonksiyon optimizasyonu benzetimi




4
Genetik algoritma ve Matlab kodu




10
Parçacık sürüsü optimizasyon algoritması ile fonksiyon optimizasyonu benzetimi 




9
Parçacık sürüsü optimizasyon  algoritması ve Matlab kodu




8
Arasınav

Sınıf Dışı Çalışma



7
Farksal gelişim algoritması ile fonksiyon optimizasyonu benzetimi




6
Farksal gelişim algoritması ve Matlab kodu




12
Yapay arı koloni algoritması ile fonksiyon optimizasyonu benzetimi 




11
Yapay arı koloni algoritması ve Matlab kodu




13
Bir mühendislik problemi üzerinde çalışma-1




14
Bir mühendislik problemi üzerinde çalışma-2








"
BM406 - Derleyiciler - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Ders Tanıtımı ve Temel Kavramlar

Ders



2
Derlemeye Giriş, Derlemenin Aşamaları

Ders



3
Tek geçişli basit bir derleyici ile derleme işlevlerinin açıklanması

Ders



4
Sözlüksel Analiz, Andaç üretimi

Ders



5
BNF ve CFG ile Programlama Dili Tanımları

Ders



6
Sözdizim Analizi, Ayrıştırma Ağacı

Ders



7
Anlamsal Analiz

Ders



8
Uygulama Örnekleri

Ders



8
Uygulama Örnekleri

Ders



10
Aradüzey kod gösterimi

Ders



11
Aradüzey kod üretimi

Ders



12
Hedef Kod Üretimi

Ders



13
Makineden Bağımsız Kod Optimizasyonu

Ders



14
Komut Seviyesi Paralel İşlem

Ders







"
BM407 - İleri Bilgisayar Mimarisi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM408 - Kablosuz Ağ Teknolojileri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM410 - Oyun Programlama - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Oyun Programlamaya Giriş




2
Oyun Motorları




3
Oyun Motoru Mimarisi




4
Unity Çalışma Ortamı




5
Unity Bileşenleri Kullanımı, Script Oluşturma




6
Unity'de C# Scripti ile Değişken, Nesne ve Fonksiyon Kullanımı




7
Unity'de Nesne Oluşturma ve Çarpışma Kontrolü




8
Unity: Işık, Efekt, Ses, Rüzgar Oluşturmak




9
Unity: Dışarıdan Nesne Ekleme, Prefab Oluşturma




10
Unity: 2 Boyutlu Oyun Tasarımı




10
Unity: 2 Boyutlu Oyun Tasarımı




13
Unity: 3 Boyutlu Oyun Tasarımı




13
Unity: 3 Boyutlu Oyun Tasarımı








"
BM411 - İleri Bilgisayar Grafikleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Işık ve nesne etkileşimi




2
Geometrik nesne gösterimi




3
çok çözünürlüklü modelleme




4
Deformasyon Modelleme




5
Bilgisayar animasyonu




5
Bilgisayar animasyonu




7
fiziksel tabanlı modelleme




8
Doku ve çevre haritalama




9
Işın izleme




9
Işın izleme




11
Genel aydınlatma




11
Genel aydınlatma




13
Gelişmiş gerçek zamanlı render 




13
Gelişmiş gerçek zamanlı render 








"
BM412 - Çoklu Ortam Sistemleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Çoklu-Ortam sistemlerine ve uygulamalarına giriş 

Ders



1
Çoklu-Ortam sistemlerine ve uygulamalarına giriş 

Ders



3
Dağınık Çoklu-Ortam sistem uygulamaları ve servisleri

Ders



3
Dağınık Çoklu-Ortam sistem uygulamaları ve servisleri

Ders



5
Çoklu-Ortam sayısal ses bilgisinin işlenmesi- sayısallaşma ve kodlama

Ders



6
Çoklu-Ortam sayısal ses bilgisinin işlenmesi- psikolojik ve akustik temeller

Ders



7
Çoklu-Ortam sayısal ses bilgisinin işlenmesi-müzik uygulaması (MIDI)

Ders



8
Çoklu-Ortam sayısal ses bilgisinin işlenmesi-müzik uygulaması (MIDI), Ara Sınav

Ders



9
Çoklu-Ortam sayısal video bilgisinin işlenmesi-yöntembilimi

Ders



10
Çoklu-Ortam sayısal video bilgisinin işlenmesi-MPEG2 standardı

Ders



11
Çoklu-Ortam işletim sistemi ve incelenmesi

Ders



12
Çoklu-Ortam iletişim sistemleri ve incelenmesi

Ders



13
Çoklu-Ortam sistem örnekleri-masaüstü video-telefon (px64)

Ders



14
Proje sunumları

Öğrenci Topluluğu Faaliyetleri / Projeleri







"
BM413 - İleri Bilgisayar Ağları - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Simülasyon yazılımı tanıtımı




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması




2
Ağ simülasyon çalışması








"
BM414 - Ağ Güvenliği - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM415 - Gömülü Sistemler - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Gömülü sistemlerin tarihsel gelişimi ve kullanım alanları




2
Gömülü sistemlerin yazılım ve donanım özellikleri




3
ARM tabanlı işlemciler ve 32-bit ARM mimarisi ile programlamaya giriş




4
Kesmeler ve zamanlayıcılar




5
ADC, DAC ve PWM çevrebirimleri




6
SPI, I2C, UART/USART protokolleri




7
Sensörlerin yapısı ve uygulama örnekleri




8
Ara Sınav, PWM ve motorlar




9
PWM ile motor kontrolü




10
Gömülü sistemlerle uygulama geliştirme




11
Uygulama geliştirme-1




12
Uygulama Geliştirme-2




13
Uygulama geliştirme-3




14
Dönem sonu uygulama sunumları








"
BM416 - DSP Uygulamaları - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
BM417 - Mikroişlemci Uygulamaları - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Mikrodenetleyicilere giriş




2
Çevrebirimlerinin tanıtılması ve saklayıcılar




3
İşlemci mimarileri ve ARM mimarisi ile komut yazımı




4
Zamanlayıcılar




5
Kesmeler kavramı ve kesmelerin kullanımı




6
Darbe genişlik modülasyonu (PWM)




7
Analog-dijital dönüştürücüler (ADC) ve dijital-analog dönüştürücüler (DAC)




8
Ara Sınav, mikrodenetleyici kit tanıtımı




9
Haberleşme protokolleri-1




10
Haberleşme protokolleri-2




11
Uygulama geliştirme-1




12
Uygulama geliştirme-2




13
Uygulama geliştirme-3




14
Dönem sonu uygulama sunumları








"
